,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
2012,Schleswig,Distilled Spirits,3,0,92,11,7.3,29750,36.91066998,806,0.003722084,730,1,10,16,0,4,45,36.91066998,90.5707196,0.124069479
2013,Floyd,Misc,13631,630,85.6,9.9,4,25893,70.93972603,365,37.34520548,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2014,Floyd,Rum,18520,1138,85.6,9.9,4,25893,70.93972603,365,50.73972603,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2015,Floyd,Vodka,20507,1799,85.6,9.9,4,25893,70.93972603,365,56.18356164,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2016,Floyd,Whisky,60854,3904,85.6,9.9,4,25893,70.93972603,365,166.7232877,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2017,Floyd,Gin,1453,91,85.6,9.9,4,25893,70.93972603,365,3.980821918,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2018,Floyd,Brandy,2197,144,85.6,9.9,4,25893,70.93972603,365,6.019178082,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2019,Floyd,Tequila,4220,192,85.6,9.9,4,25893,70.93972603,365,11.56164384,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2020,Floyd,Amaretto,492,57,85.6,9.9,4,25893,70.93972603,365,1.347945205,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2021,Floyd,Schnapps,12557,935,85.6,9.9,4,25893,70.93972603,365,34.40273973,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2022,Floyd,Distilled Spirits,1937,87,85.6,9.9,4,25893,70.93972603,365,5.306849315,352,0,0,4,2,0,7,70.93972603,96.43835616,0
2023,Cambridge,Rum,4193,340,93.3,26.1,4.7,38355,44.96483001,853,4.915592028,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2024,Cambridge,Whisky,10213,731,93.3,26.1,4.7,38355,44.96483001,853,11.97303634,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2025,Cambridge,Gin,625,66,93.3,26.1,4.7,38355,44.96483001,853,0.732708089,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2026,Cambridge,Vodka,5308,543,93.3,26.1,4.7,38355,44.96483001,853,6.222743259,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2027,Cambridge,Misc,960,78,93.3,26.1,4.7,38355,44.96483001,853,1.125439625,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2028,Cambridge,Brandy,464,30,93.3,26.1,4.7,38355,44.96483001,853,0.543962485,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2029,Cambridge,Tequila,935,75,93.3,26.1,4.7,38355,44.96483001,853,1.096131301,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2030,Cambridge,Schnapps,2220,100,93.3,26.1,4.7,38355,44.96483001,853,2.602579132,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2031,Cambridge,Distilled Spirits,305,21,93.3,26.1,4.7,38355,44.96483001,853,0.357561547,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2032,Cambridge,Amaretto,10,2,93.3,26.1,4.7,38355,44.96483001,853,0.011723329,838,6,2,2,0,0,5,44.96483001,98.24150059,0.703399766
2033,Parkersburg,Misc,5253,316,92.8,21.7,3.3,31810,15.75532442,2019,2.601783061,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2034,Parkersburg,Whisky,44342,3757,92.8,21.7,3.3,31810,15.75532442,2019,21.9623576,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2035,Parkersburg,Gin,1782,161,92.8,21.7,3.3,31810,15.75532442,2019,0.882615156,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2036,Parkersburg,Vodka,25619,2834,92.8,21.7,3.3,31810,15.75532442,2019,12.68895493,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2037,Parkersburg,Rum,20485,1427,92.8,21.7,3.3,31810,15.75532442,2019,10.14611194,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2038,Parkersburg,Brandy,2197,186,92.8,21.7,3.3,31810,15.75532442,2019,1.088162457,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2039,Parkersburg,Tequila,2800,194,92.8,21.7,3.3,31810,15.75532442,2019,1.386825161,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2040,Parkersburg,Schnapps,5843,454,92.8,21.7,3.3,31810,15.75532442,2019,2.894006934,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2041,Parkersburg,Distilled Spirits,367,42,92.8,21.7,3.3,31810,15.75532442,2019,0.181773155,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2042,Parkersburg,Amaretto,175,27,92.8,21.7,3.3,31810,15.75532442,2019,0.086676573,1981,0,15,0,0,11,12,15.75532442,98.11788014,0
2043,Lake View,Whisky,79046,6098,90.7,19.9,6.7,31776,31.71257485,1002,78.88822355,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2044,Lake View,Misc,11550,684,90.7,19.9,6.7,31776,31.71257485,1002,11.52694611,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2045,Lake View,Rum,38873,2592,90.7,19.9,6.7,31776,31.71257485,1002,38.79540918,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2046,Lake View,Tequila,4790,272,90.7,19.9,6.7,31776,31.71257485,1002,4.780439122,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2047,Lake View,Distilled Spirits,389,22,90.7,19.9,6.7,31776,31.71257485,1002,0.388223553,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2048,Lake View,Gin,3022,222,90.7,19.9,6.7,31776,31.71257485,1002,3.015968064,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2049,Lake View,Vodka,33671,3369,90.7,19.9,6.7,31776,31.71257485,1002,33.60379242,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2050,Lake View,Brandy,2287,178,90.7,19.9,6.7,31776,31.71257485,1002,2.28243513,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2051,Lake View,Amaretto,778,100,90.7,19.9,6.7,31776,31.71257485,1002,0.776447106,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2052,Lake View,Schnapps,9756,717,90.7,19.9,6.7,31776,31.71257485,1002,9.736526946,990,8,0,0,0,4,0,31.71257485,98.80239521,0.798403194
2053,Wapello,Rum,16528,1238,87.7,12.3,5.6,28368,14.75962539,1922,8.59937565,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2054,Wapello,Misc,5617,352,87.7,12.3,5.6,28368,14.75962539,1922,2.922476587,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2055,Wapello,Whisky,40149,3054,87.7,12.3,5.6,28368,14.75962539,1922,20.88917794,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2056,Wapello,Gin,1331,143,87.7,12.3,5.6,28368,14.75962539,1922,0.692507804,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2057,Wapello,Vodka,20968,2326,87.7,12.3,5.6,28368,14.75962539,1922,10.9094693,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2058,Wapello,Brandy,1940,166,87.7,12.3,5.6,28368,14.75962539,1922,1.009365245,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2059,Wapello,Tequila,3466,234,87.7,12.3,5.6,28368,14.75962539,1922,1.803329865,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2060,Wapello,Schnapps,5081,433,87.7,12.3,5.6,28368,14.75962539,1922,2.643600416,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2061,Wapello,Distilled Spirits,658,33,87.7,12.3,5.6,28368,14.75962539,1922,0.342351717,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2062,Wapello,Amaretto,184,22,87.7,12.3,5.6,28368,14.75962539,1922,0.095733611,1868,8,0,4,0,36,6,14.75962539,97.19042664,0.416233091
2063,Solon,Rum,28114,1746,98,43.8,3.5,40275,16.7882451,2399,11.7190496,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2064,Solon,Misc,9032,484,98,43.8,3.5,40275,16.7882451,2399,3.764902043,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2065,Solon,Whisky,68903,4286,98,43.8,3.5,40275,16.7882451,2399,28.72155065,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2066,Solon,Gin,2737,186,98,43.8,3.5,40275,16.7882451,2399,1.140892038,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2067,Solon,Vodka,42022,3904,98,43.8,3.5,40275,16.7882451,2399,17.51646519,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2068,Solon,Distilled Spirits,2178,276,98,43.8,3.5,40275,16.7882451,2399,0.907878283,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2069,Solon,Brandy,2452,190,98,43.8,3.5,40275,16.7882451,2399,1.022092539,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2070,Solon,Tequila,12096,908,98,43.8,3.5,40275,16.7882451,2399,5.042100875,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2071,Solon,Schnapps,5568,397,98,43.8,3.5,40275,16.7882451,2399,2.32096707,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2072,Solon,Amaretto,158,24,98,43.8,3.5,40275,16.7882451,2399,0.065860775,2278,0,0,0,0,65,56,16.7882451,94.95623176,0
2073,Keosauqua,Whisky,68322,4191,95,19.3,6.3,33229,32.29251701,1029,66.39650146,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2074,Keosauqua,Gin,2684,134,95,19.3,6.3,33229,32.29251701,1029,2.608357629,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2075,Keosauqua,Vodka,30294,2819,95,19.3,6.3,33229,32.29251701,1029,29.44023324,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2076,Keosauqua,Misc,8634,495,95,19.3,6.3,33229,32.29251701,1029,8.390670554,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2077,Keosauqua,Rum,25084,1859,95,19.3,6.3,33229,32.29251701,1029,24.37706511,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2078,Keosauqua,Brandy,1722,151,95,19.3,6.3,33229,32.29251701,1029,1.673469388,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2079,Keosauqua,Tequila,4858,293,95,19.3,6.3,33229,32.29251701,1029,4.721088435,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2080,Keosauqua,Amaretto,349,46,95,19.3,6.3,33229,32.29251701,1029,0.339164237,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2081,Keosauqua,Schnapps,13483,994,95,19.3,6.3,33229,32.29251701,1029,13.10301263,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2082,Keosauqua,Distilled Spirits,319,19,95,19.3,6.3,33229,32.29251701,1029,0.310009718,1007,13,0,0,0,0,9,32.29251701,97.86200194,1.263362488
2083,Camanche,Misc,7304,350,95.5,17.2,4.3,32667,7.478708791,4368,1.672161172,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2084,Camanche,Amaretto,197,24,95.5,17.2,4.3,32667,7.478708791,4368,0.045100733,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2085,Camanche,Vodka,24599,2232,95.5,17.2,4.3,32667,7.478708791,4368,5.631639194,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2086,Camanche,Tequila,9135,484,95.5,17.2,4.3,32667,7.478708791,4368,2.091346154,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2087,Camanche,Whisky,22701,1442,95.5,17.2,4.3,32667,7.478708791,4368,5.197115385,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2088,Camanche,Brandy,1645,105,95.5,17.2,4.3,32667,7.478708791,4368,0.376602564,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2089,Camanche,Rum,14339,1058,95.5,17.2,4.3,32667,7.478708791,4368,3.282738095,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2090,Camanche,Gin,1404,121,95.5,17.2,4.3,32667,7.478708791,4368,0.321428571,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2091,Camanche,Schnapps,4982,336,95.5,17.2,4.3,32667,7.478708791,4368,1.140567766,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2092,Camanche,Distilled Spirits,877,41,95.5,17.2,4.3,32667,7.478708791,4368,0.200778388,4312,0,0,0,0,0,56,7.478708791,98.71794872,0
2093,Pleasantville,Misc,3246,149,93.4,16.7,2.6,31065,17.63053348,1762,1.842224745,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2094,Pleasantville,Vodka,17149,1616,93.4,16.7,2.6,31065,17.63053348,1762,9.732690125,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2095,Pleasantville,Whisky,30018,1997,93.4,16.7,2.6,31065,17.63053348,1762,17.03632236,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2096,Pleasantville,Gin,438,24,93.4,16.7,2.6,31065,17.63053348,1762,0.248581158,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2097,Pleasantville,Rum,6974,481,93.4,16.7,2.6,31065,17.63053348,1762,3.95800227,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2098,Pleasantville,Brandy,247,20,93.4,16.7,2.6,31065,17.63053348,1762,0.140181612,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2099,Pleasantville,Tequila,3298,235,93.4,16.7,2.6,31065,17.63053348,1762,1.871736663,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2100,Pleasantville,Amaretto,94,11,93.4,16.7,2.6,31065,17.63053348,1762,0.053348468,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2101,Pleasantville,Schnapps,1152,103,93.4,16.7,2.6,31065,17.63053348,1762,0.653802497,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2102,Pleasantville,Distilled Spirits,371,20,93.4,16.7,2.6,31065,17.63053348,1762,0.210556186,1667,0,0,41,0,4,50,17.63053348,94.60839955,0
2103,Grimes,Misc,88018,4858,97.7,48.6,3.2,45458,4.361734792,10422,8.445403953,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2104,Grimes,Vodka,309451,26515,97.7,48.6,3.2,45458,4.361734792,10422,29.69209365,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2105,Grimes,Whisky,368027,21567,97.7,48.6,3.2,45458,4.361734792,10422,35.31251199,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2106,Grimes,Rum,178582,12603,97.7,48.6,3.2,45458,4.361734792,10422,17.13509883,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2107,Grimes,Amaretto,4448,344,97.7,48.6,3.2,45458,4.361734792,10422,0.426789484,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2108,Grimes,Distilled Spirits,8258,299,97.7,48.6,3.2,45458,4.361734792,10422,0.79236231,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2109,Grimes,Gin,22126,1616,97.7,48.6,3.2,45458,4.361734792,10422,2.123009019,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2110,Grimes,Brandy,16466,1013,97.7,48.6,3.2,45458,4.361734792,10422,1.579927077,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2111,Grimes,Tequila,62298,5051,97.7,48.6,3.2,45458,4.361734792,10422,5.977547496,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2112,Grimes,Schnapps,21289,1537,97.7,48.6,3.2,45458,4.361734792,10422,2.042698139,10132,2,35,77,0,0,176,4.361734792,97.21742468,0.019190175
2113,Lawler,Misc,6880,303,89.8,15.5,2.8,27328,84.34567901,324,21.2345679,324,0,0,0,0,0,0,84.34567901,100,0
2114,Lawler,Tequila,2613,93,89.8,15.5,2.8,27328,84.34567901,324,8.064814815,324,0,0,0,0,0,0,84.34567901,100,0
2115,Lawler,Whisky,24645,1711,89.8,15.5,2.8,27328,84.34567901,324,76.06481481,324,0,0,0,0,0,0,84.34567901,100,0
2116,Lawler,Gin,666,51,89.8,15.5,2.8,27328,84.34567901,324,2.055555556,324,0,0,0,0,0,0,84.34567901,100,0
2117,Lawler,Vodka,10360,847,89.8,15.5,2.8,27328,84.34567901,324,31.97530864,324,0,0,0,0,0,0,84.34567901,100,0
2118,Lawler,Rum,15259,906,89.8,15.5,2.8,27328,84.34567901,324,47.09567901,324,0,0,0,0,0,0,84.34567901,100,0
2119,Lawler,Brandy,1233,98,89.8,15.5,2.8,27328,84.34567901,324,3.805555556,324,0,0,0,0,0,0,84.34567901,100,0
2120,Lawler,Amaretto,325,32,89.8,15.5,2.8,27328,84.34567901,324,1.00308642,324,0,0,0,0,0,0,84.34567901,100,0
2121,Lawler,Schnapps,7115,516,89.8,15.5,2.8,27328,84.34567901,324,21.95987654,324,0,0,0,0,0,0,84.34567901,100,0
2122,Missouri Valley,Vodka,40990,4255,90,13.3,5.2,30952,11.51059874,2689,15.24358498,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2123,Missouri Valley,Whisky,73255,4791,90,13.3,5.2,30952,11.51059874,2689,27.24246932,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2124,Missouri Valley,Misc,18874,1191,90,13.3,5.2,30952,11.51059874,2689,7.018966158,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2125,Missouri Valley,Tequila,12436,728,90,13.3,5.2,30952,11.51059874,2689,4.624767572,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2126,Missouri Valley,Brandy,2875,237,90,13.3,5.2,30952,11.51059874,2689,1.069170695,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2127,Missouri Valley,Rum,40318,3139,90,13.3,5.2,30952,11.51059874,2689,14.99367795,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2128,Missouri Valley,Schnapps,12840,1065,90,13.3,5.2,30952,11.51059874,2689,4.775009297,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2129,Missouri Valley,Gin,3198,351,90,13.3,5.2,30952,11.51059874,2689,1.189289699,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2130,Missouri Valley,Distilled Spirits,2051,96,90,13.3,5.2,30952,11.51059874,2689,0.762737077,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2131,Missouri Valley,Amaretto,349,38,90,13.3,5.2,30952,11.51059874,2689,0.129788025,2676,0,0,13,0,0,0,11.51059874,99.5165489,0
2132,Evansdale,Whisky,168076,11735,90.2,10.5,4.5,22088,4.607425949,4794,35.05965791,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2133,Evansdale,Brandy,46899,2323,90.2,10.5,4.5,22088,4.607425949,4794,9.782853567,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2134,Evansdale,Misc,35901,2114,90.2,10.5,4.5,22088,4.607425949,4794,7.48873592,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2135,Evansdale,Gin,14284,1126,90.2,10.5,4.5,22088,4.607425949,4794,2.979557781,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2136,Evansdale,Vodka,120514,12023,90.2,10.5,4.5,22088,4.607425949,4794,25.13850647,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2137,Evansdale,Rum,80461,5561,90.2,10.5,4.5,22088,4.607425949,4794,16.78368794,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2138,Evansdale,Tequila,34407,1960,90.2,10.5,4.5,22088,4.607425949,4794,7.17709637,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2139,Evansdale,Amaretto,1243,158,90.2,10.5,4.5,22088,4.607425949,4794,0.259282436,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2140,Evansdale,Schnapps,29193,2230,90.2,10.5,4.5,22088,4.607425949,4794,6.089486859,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2141,Evansdale,Distilled Spirits,2781,135,90.2,10.5,4.5,22088,4.607425949,4794,0.580100125,4461,0,18,0,0,14,301,4.607425949,93.05381727,0
2142,Hiawatha,Misc,12329,703,94.2,28.4,4.5,31552,4.406703911,7160,1.721927374,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2143,Hiawatha,Whisky,88141,6256,94.2,28.4,4.5,31552,4.406703911,7160,12.31019553,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2144,Hiawatha,Gin,5414,509,94.2,28.4,4.5,31552,4.406703911,7160,0.756145251,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2145,Hiawatha,Vodka,70735,6869,94.2,28.4,4.5,31552,4.406703911,7160,9.879189944,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2146,Hiawatha,Rum,37979,2726,94.2,28.4,4.5,31552,4.406703911,7160,5.304329609,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2147,Hiawatha,Brandy,24098,1112,94.2,28.4,4.5,31552,4.406703911,7160,3.365642458,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2148,Hiawatha,Tequila,10600,609,94.2,28.4,4.5,31552,4.406703911,7160,1.480446927,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2149,Hiawatha,Schnapps,5998,372,94.2,28.4,4.5,31552,4.406703911,7160,0.837709497,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2150,Hiawatha,Distilled Spirits,632,30,94.2,28.4,4.5,31552,4.406703911,7160,0.088268156,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2151,Hiawatha,Amaretto,124,20,94.2,28.4,4.5,31552,4.406703911,7160,0.017318436,5905,801,0,155,15,0,284,4.406703911,82.47206704,11.18715084
2152,Jesup,Whisky,30498,2447,98.5,19.6,6.7,34763,12.3755785,2809,10.85724457,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2153,Jesup,Gin,1078,88,98.5,19.6,6.7,34763,12.3755785,2809,0.383766465,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2154,Jesup,Vodka,15507,1573,98.5,19.6,6.7,34763,12.3755785,2809,5.520469918,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2155,Jesup,Misc,6840,425,98.5,19.6,6.7,34763,12.3755785,2809,2.43503026,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2156,Jesup,Rum,13906,971,98.5,19.6,6.7,34763,12.3755785,2809,4.950516198,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2157,Jesup,Brandy,1720,170,98.5,19.6,6.7,34763,12.3755785,2809,0.612317551,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2158,Jesup,Tequila,2927,217,98.5,19.6,6.7,34763,12.3755785,2809,1.042007832,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2159,Jesup,Amaretto,263,29,98.5,19.6,6.7,34763,12.3755785,2809,0.093627625,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2160,Jesup,Schnapps,8005,642,98.5,19.6,6.7,34763,12.3755785,2809,2.849768601,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2161,Jesup,Distilled Spirits,110,5,98.5,19.6,6.7,34763,12.3755785,2809,0.039159843,2765,0,0,0,0,7,37,12.3755785,98.43360627,0
2162,West Branch,Misc,3543,273,96.2,31.6,3.6,35830,13.8822162,2581,1.37272375,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2163,West Branch,Whisky,27041,1895,96.2,31.6,3.6,35830,13.8822162,2581,10.47694692,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2164,West Branch,Gin,2047,210,96.2,31.6,3.6,35830,13.8822162,2581,0.793103448,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2165,West Branch,Vodka,20179,1976,96.2,31.6,3.6,35830,13.8822162,2581,7.818287485,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2166,West Branch,Rum,10861,952,96.2,31.6,3.6,35830,13.8822162,2581,4.208058892,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2167,West Branch,Brandy,1190,84,96.2,31.6,3.6,35830,13.8822162,2581,0.461061604,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2168,West Branch,Tequila,2605,168,96.2,31.6,3.6,35830,13.8822162,2581,1.009298721,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2169,West Branch,Amaretto,153,16,96.2,31.6,3.6,35830,13.8822162,2581,0.059279349,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2170,West Branch,Schnapps,1816,137,96.2,31.6,3.6,35830,13.8822162,2581,0.703603255,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2171,West Branch,Distilled Spirits,95,4,96.2,31.6,3.6,35830,13.8822162,2581,0.036807439,2471,0,0,11,0,44,55,13.8822162,95.73808601,0
2172,Cascade,Misc,8502,586,91,20.7,2.6,32047,16.20171891,1978,4.298281092,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2173,Cascade,Whisky,56996,3980,91,20.7,2.6,32047,16.20171891,1978,28.81496461,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2174,Cascade,Tequila,4397,212,91,20.7,2.6,32047,16.20171891,1978,2.222952477,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2175,Cascade,Rum,20533,1325,91,20.7,2.6,32047,16.20171891,1978,10.38068756,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2176,Cascade,Gin,1201,112,91,20.7,2.6,32047,16.20171891,1978,0.607178969,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2177,Cascade,Vodka,29051,2934,91,20.7,2.6,32047,16.20171891,1978,14.68705763,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2178,Cascade,Brandy,2016,184,91,20.7,2.6,32047,16.20171891,1978,1.019211325,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2179,Cascade,Amaretto,490,58,91,20.7,2.6,32047,16.20171891,1978,0.247724975,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2180,Cascade,Schnapps,8374,672,91,20.7,2.6,32047,16.20171891,1978,4.233569262,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2181,Cascade,Distilled Spirits,90,4,91,20.7,2.6,32047,16.20171891,1978,0.045500506,1966,12,0,0,0,0,0,16.20171891,99.39332659,0.606673407
2182,Alden,Misc,4662,280,88.5,9.2,5.1,31028,40.34850455,769,6.062418726,725,0,0,0,0,41,3,40.34850455,94.27828349,0
2183,Alden,Whisky,44967,3003,88.5,9.2,5.1,31028,40.34850455,769,58.47464239,725,0,0,0,0,41,3,40.34850455,94.27828349,0
2184,Alden,Gin,2049,226,88.5,9.2,5.1,31028,40.34850455,769,2.66449935,725,0,0,0,0,41,3,40.34850455,94.27828349,0
